match_key,match_date,team_name,opponent,avg_score_last_5,avg_margin_last_5,days_rest,team_avg_player_disposals_last_5,team_avg_player_goals_last_5
1990-05-13_Brisbane Bears_vs_Sydney Swans,1990-05-13,Brisbane Bears,Sydney Swans,66.6,-54.8,8.0,11.8,3.0
1990-05-20_Brisbane Bears_vs_West Coast Eagles,1990-05-20,Brisbane Bears,West Coast Eagles,74.0,-45.4,7.0,10.866666666666667,5.0
1990-05-26_Brisbane Bears_vs_Western Bulldogs,1990-05-26,Brisbane Bears,Western Bulldogs,67.6,-53.6,6.0,10.4,
1990-06-02_Brisbane Bears_vs_St Kilda Saints,1990-06-02,Brisbane Bears,St Kilda Saints,71.2,-51.0,7.0,9.791666666666668,1.0
1990-06-10_Brisbane Bears_vs_Collingwood Magpies,1990-06-10,Brisbane Bears,Collingwood Magpies,73.2,-53.6,8.0,10.4,1.0
1990-06-16_Brisbane Bears_vs_Carlton Blues,1990-06-16,Brisbane Bears,Carlton Blues,71.8,-46.2,6.0,12.5,1.0
1990-06-23_Brisbane Bears_vs_Essendon Bombers,1990-06-23,Brisbane Bears,Essendon Bombers,70.4,-61.6,7.0,11.899999999999999,1.0
1990-07-06_Brisbane Bears_vs_Richmond Tigers,1990-07-06,Brisbane Bears,Richmond Tigers,68.8,-60.6,13.0,11.6,1.0
1990-07-15_Brisbane Bears_vs_Fitzroy Lions,1990-07-15,Brisbane Bears,Fitzroy Lions,71.8,-63.2,9.0,11.35,1.0
1990-07-22_Brisbane Bears_vs_North Melbourne Kangaroos,1990-07-22,Brisbane Bears,North Melbourne Kangaroos,79.8,-38.0,7.0,12.45,2.0
1990-07-29_Brisbane Bears_vs_Hawthorn Hawks,1990-07-29,Brisbane Bears,Hawthorn Hawks,76.0,-38.4,7.0,12.5,1.6666666666666667
1990-08-04_Brisbane Bears_vs_Melbourne Demons,1990-08-04,Brisbane Bears,Melbourne Demons,77.2,-27.6,6.0,14.733333333333334,2.3333333333333335
1990-08-11_Brisbane Bears_vs_Geelong Cats,1990-08-11,Brisbane Bears,Geelong Cats,78.2,-19.4,7.0,15.533333333333331,2.0
1990-08-17_Brisbane Bears_vs_Sydney Swans,1990-08-17,Brisbane Bears,Sydney Swans,96.6,10.2,6.0,15.799999999999999,2.3333333333333335
1990-08-26_Brisbane Bears_vs_West Coast Eagles,1990-08-26,Brisbane Bears,West Coast Eagles,85.4,-5.8,9.0,17.0,2.25
1990-09-01_Brisbane Bears_vs_Western Bulldogs,1990-09-01,Brisbane Bears,Western Bulldogs,86.4,-6.8,6.0,17.6,2.25
1991-03-30_Brisbane Bears_vs_North Melbourne Kangaroos,1991-03-30,Brisbane Bears,North Melbourne Kangaroos,86.6,-8.0,210.0,17.2,1.0
1991-04-06_Brisbane Bears_vs_Carlton Blues,1991-04-06,Brisbane Bears,Carlton Blues,86.2,-14.6,7.0,14.7,1.0
1991-04-14_Brisbane Bears_vs_Geelong Cats,1991-04-14,Brisbane Bears,Geelong Cats,67.6,-39.2,8.0,14.95,1.0
1991-04-20_Brisbane Bears_vs_Collingwood Magpies,1991-04-20,Brisbane Bears,Collingwood Magpies,74.2,-53.4,6.0,16.2,1.0
1991-04-27_Brisbane Bears_vs_Essendon Bombers,1991-04-27,Brisbane Bears,Essendon Bombers,81.0,-49.6,7.0,13.799999999999999,1.5
1991-05-04_Brisbane Bears_vs_Melbourne Demons,1991-05-04,Brisbane Bears,Melbourne Demons,78.4,-51.6,7.0,16.6,1.0
1991-05-12_Brisbane Bears_vs_St Kilda Saints,1991-05-12,Brisbane Bears,St Kilda Saints,89.4,-45.0,8.0,21.0,
1991-05-18_Brisbane Bears_vs_Western Bulldogs,1991-05-18,Brisbane Bears,Western Bulldogs,91.2,-47.4,6.0,15.0,1.0
1991-05-26_Brisbane Bears_vs_Richmond Tigers,1991-05-26,Brisbane Bears,Richmond Tigers,92.8,-28.0,8.0,13.15,1.5
1991-06-02_Brisbane Bears_vs_Sydney Swans,1991-06-02,Brisbane Bears,Sydney Swans,89.2,-25.0,7.0,13.933333333333332,1.5
1991-06-09_Brisbane Bears_vs_West Coast Eagles,1991-06-09,Brisbane Bears,West Coast Eagles,106.2,-9.4,7.0,15.05,1.125
1991-06-15_Brisbane Bears_vs_hawthorn hawks,1991-06-15,Brisbane Bears,hawthorn hawks,102.2,-17.2,6.0,,
1991-06-23_Adelaide Crows_vs_Brisbane Bears,1991-06-23,Brisbane Bears,Adelaide Crows,98.8,-20.8,8.0,18.5,1.0
1991-07-07_Brisbane Bears_vs_Fitzroy Lions,1991-07-07,Brisbane Bears,Fitzroy Lions,97.6,-33.0,14.0,18.35,1.0
1991-07-13_Brisbane Bears_vs_North Melbourne Kangaroos,1991-07-13,Brisbane Bears,North Melbourne Kangaroos,116.6,-18.6,6.0,17.7,1.0
1991-07-21_Brisbane Bears_vs_Carlton Blues,1991-07-21,Brisbane Bears,Carlton Blues,101.0,-30.6,8.0,17.375,1.0
1991-07-27_Brisbane Bears_vs_Geelong Cats,1991-07-27,Brisbane Bears,Geelong Cats,102.4,-18.8,6.0,17.025,1.0
1991-08-03_Brisbane Bears_vs_Collingwood Magpies,1991-08-03,Brisbane Bears,Collingwood Magpies,101.6,-21.6,7.0,15.9,1.0
1991-08-10_Brisbane Bears_vs_Essendon Bombers,1991-08-10,Brisbane Bears,Essendon Bombers,97.8,-28.6,7.0,15.133333333333335,1.0
1991-08-18_Brisbane Bears_vs_Melbourne Demons,1991-08-18,Brisbane Bears,Melbourne Demons,86.2,-50.6,8.0,15.1,1.3333333333333333
1991-08-24_Brisbane Bears_vs_St Kilda Saints,1991-08-24,Brisbane Bears,St Kilda Saints,86.4,-50.4,6.0,16.400000000000002,1.5
1991-08-31_Brisbane Bears_vs_Western Bulldogs,1991-08-31,Brisbane Bears,Western Bulldogs,77.2,-75.8,7.0,21.7,1.6666666666666667
1992-03-21_Brisbane Bears_vs_carlton blues,1992-03-21,Brisbane Bears,carlton blues,78.0,-62.8,203.0,,
1992-03-28_Brisbane Bears_vs_Collingwood Magpies,1992-03-28,Brisbane Bears,Collingwood Magpies,77.4,-47.4,7.0,17.35,1.25
1992-04-05_Brisbane Bears_vs_Fitzroy Lions,1992-04-05,Brisbane Bears,Fitzroy Lions,72.6,-51.6,8.0,16.05,1.111111111111111
1992-04-18_Brisbane Bears_vs_West Coast Eagles,1992-04-18,Brisbane Bears,West Coast Eagles,70.8,-44.4,13.0,15.662500000000001,1.3333333333333333
1992-04-26_Adelaide Crows_vs_Brisbane Bears,1992-04-26,Brisbane Bears,Adelaide Crows,78.4,-20.4,8.0,13.930000000000001,1.4444444444444446
1992-05-03_Brisbane Bears_vs_Geelong Cats,1992-05-03,Brisbane Bears,Geelong Cats,80.8,-25.2,7.0,12.425,
1992-05-08_Brisbane Bears_vs_Sydney Swans,1992-05-08,Brisbane Bears,Sydney Swans,82.2,-53.2,5.0,13.183333333333332,1.0
1992-05-17_Brisbane Bears_vs_Western Bulldogs,1992-05-17,Brisbane Bears,Western Bulldogs,76.8,-54.8,9.0,14.725,1.0
1992-05-23_Brisbane Bears_vs_St Kilda Saints,1992-05-23,Brisbane Bears,St Kilda Saints,68.8,-68.0,6.0,14.200000000000001,1.0
1992-05-30_Brisbane Bears_vs_Richmond Tigers,1992-05-30,Brisbane Bears,Richmond Tigers,62.4,-89.6,7.0,16.28,1.2666666666666668
1992-06-07_Brisbane Bears_vs_melbourne demons,1992-06-07,Brisbane Bears,melbourne demons,64.2,-89.4,8.0,,
1992-06-14_Brisbane Bears_vs_Essendon Bombers,1992-06-14,Brisbane Bears,Essendon Bombers,69.8,-51.4,7.0,17.919999999999998,1.35
1992-06-19_Brisbane Bears_vs_North Melbourne Kangaroos,1992-06-19,Brisbane Bears,North Melbourne Kangaroos,74.6,-43.4,5.0,17.13,1.375
1992-06-28_Brisbane Bears_vs_Hawthorn Hawks,1992-06-28,Brisbane Bears,Hawthorn Hawks,86.6,-42.0,9.0,17.69,1.4583333333333335
1992-07-04_Brisbane Bears_vs_carlton blues,1992-07-04,Brisbane Bears,carlton blues,95.4,-21.2,6.0,,
1992-07-11_Brisbane Bears_vs_Collingwood Magpies,1992-07-11,Brisbane Bears,Collingwood Magpies,94.8,-29.2,7.0,17.2,1.6666666666666667
1992-07-18_Brisbane Bears_vs_Fitzroy Lions,1992-07-18,Brisbane Bears,Fitzroy Lions,87.0,-42.2,7.0,16.2,1.8
1992-07-31_Brisbane Bears_vs_West Coast Eagles,1992-07-31,Brisbane Bears,West Coast Eagles,92.8,-27.2,13.0,18.39,1.8125
1992-08-09_Adelaide Crows_vs_Brisbane Bears,1992-08-09,Brisbane Bears,Adelaide Crows,83.4,-46.4,9.0,15.524999999999999,1.5555555555555556
1992-08-15_Brisbane Bears_vs_Geelong Cats,1992-08-15,Brisbane Bears,Geelong Cats,78.0,-52.2,6.0,15.2375,1.4444444444444446
1992-08-22_Brisbane Bears_vs_Sydney Swans,1992-08-22,Brisbane Bears,Sydney Swans,73.6,-51.0,7.0,14.5,1.4444444444444446
1992-08-29_Brisbane Bears_vs_western bulldogs,1992-08-29,Brisbane Bears,western bulldogs,86.6,-31.4,7.0,,
1993-03-27_Brisbane Bears_vs_North Melbourne Kangaroos,1993-03-27,Brisbane Bears,North Melbourne Kangaroos,78.6,-51.0,210.0,16.17142857142857,1.5333333333333334
1993-04-02_Brisbane Bears_vs_Richmond Tigers,1993-04-02,Brisbane Bears,Richmond Tigers,96.2,-29.4,6.0,14.780000000000001,1.8333333333333333
1993-04-11_Brisbane Bears_vs_Melbourne Demons,1993-04-11,Brisbane Bears,Melbourne Demons,96.8,-32.0,9.0,14.88,1.6428571428571428
1993-04-18_Brisbane Bears_vs_west coast eagles,1993-04-18,Brisbane Bears,west coast eagles,108.2,-13.0,7.0,,
1993-04-25_Brisbane Bears_vs_Geelong Cats,1993-04-25,Brisbane Bears,Geelong Cats,91.6,-35.2,7.0,15.834999999999999,1.5925925925925926
1993-05-02_Brisbane Bears_vs_Fitzroy Lions,1993-05-02,Brisbane Bears,Fitzroy Lions,102.0,-24.0,7.0,15.944999999999999,1.4944444444444445
1993-05-08_Brisbane Bears_vs_Hawthorn Hawks,1993-05-08,Brisbane Bears,Hawthorn Hawks,95.4,-14.0,6.0,17.427777777777777,1.1875
1993-05-16_Brisbane Bears_vs_Sydney Swans,1993-05-16,Brisbane Bears,Sydney Swans,93.4,-13.4,8.0,15.777777777777779,1.1666666666666665
1993-05-30_Adelaide Crows_vs_Brisbane Bears,1993-05-30,Brisbane Bears,Adelaide Crows,114.2,18.6,14.0,16.453333333333333,1.5555555555555556
1993-06-12_Brisbane Bears_vs_St Kilda Saints,1993-06-12,Brisbane Bears,St Kilda Saints,122.0,21.6,13.0,15.899999999999999,1.5925925925925926
1993-06-20_Brisbane Bears_vs_Collingwood Magpies,1993-06-20,Brisbane Bears,Collingwood Magpies,111.8,10.8,8.0,16.37777777777778,1.5555555555555556
1993-06-26_Brisbane Bears_vs_Western Bulldogs,1993-06-26,Brisbane Bears,Western Bulldogs,109.2,-2.8,6.0,15.9,1.462962962962963
1993-07-03_Brisbane Bears_vs_Essendon Bombers,1993-07-03,Brisbane Bears,Essendon Bombers,113.8,0.2,7.0,16.244444444444444,1.5416666666666665
1993-07-10_Brisbane Bears_vs_Carlton Blues,1993-07-10,Brisbane Bears,Carlton Blues,77.8,-55.4,7.0,15.688888888888888,1.4047619047619047
1993-07-18_Brisbane Bears_vs_North Melbourne Kangaroos,1993-07-18,Brisbane Bears,North Melbourne Kangaroos,80.2,-54.8,8.0,15.627777777777778,1.6666666666666665
1993-07-25_Brisbane Bears_vs_richmond tigers,1993-07-25,Brisbane Bears,richmond tigers,86.0,-52.2,7.0,,
1993-08-01_Brisbane Bears_vs_Melbourne Demons,1993-08-01,Brisbane Bears,Melbourne Demons,90.2,-40.2,7.0,17.2,1.875
1993-08-08_Brisbane Bears_vs_West Coast Eagles,1993-08-08,Brisbane Bears,West Coast Eagles,81.4,-52.4,7.0,15.761111111111111,1.7708333333333335
1993-08-21_Brisbane Bears_vs_Fitzroy Lions,1993-08-21,Brisbane Bears,Fitzroy Lions,87.8,-41.2,13.0,15.222727272727274,1.5416666666666667
1993-08-29_Brisbane Bears_vs_Hawthorn Hawks,1993-08-29,Brisbane Bears,Hawthorn Hawks,77.0,-55.2,8.0,14.833333333333334,1.5416666666666667
1994-03-27_Brisbane Bears_vs_Sydney Swans,1994-03-27,Brisbane Bears,Sydney Swans,77.4,-58.2,210.0,14.91969696969697,1.3541666666666665
1994-04-03_Brisbane Bears_vs_Richmond Tigers,1994-04-03,Brisbane Bears,Richmond Tigers,73.6,-60.0,7.0,13.541666666666666,1.4583333333333335
1994-04-09_Brisbane Bears_vs_Fitzroy Lions,1994-04-09,Brisbane Bears,Fitzroy Lions,78.2,-54.6,6.0,15.922222222222224,1.2916666666666667
1994-04-17_Brisbane Bears_vs_St Kilda Saints,1994-04-17,Brisbane Bears,St Kilda Saints,79.6,-49.2,8.0,14.856060606060606,2.025
1994-04-22_Brisbane Bears_vs_Melbourne Demons,1994-04-22,Brisbane Bears,Melbourne Demons,101.2,-17.8,5.0,14.663636363636364,1.7481481481481482
1994-04-30_Adelaide Crows_vs_Brisbane Bears,1994-04-30,Brisbane Bears,Adelaide Crows,86.0,-23.8,8.0,14.496969696969698,1.5733333333333335
1994-05-08_Brisbane Bears_vs_Western Bulldogs,1994-05-08,Brisbane Bears,Western Bulldogs,88.2,-28.0,8.0,13.786363636363637,1.6433333333333333
1994-05-14_Brisbane Bears_vs_Hawthorn Hawks,1994-05-14,Brisbane Bears,Hawthorn Hawks,83.6,-23.0,6.0,13.890909090909092,1.3592592592592594
1994-05-29_Brisbane Bears_vs_north melbourne kangaroos,1994-05-29,Brisbane Bears,north melbourne kangaroos,81.4,-36.2,15.0,,
1994-06-04_Brisbane Bears_vs_geelong cats,1994-06-04,Brisbane Bears,geelong cats,75.2,-41.4,6.0,,
1994-06-12_Brisbane Bears_vs_West Coast Eagles,1994-06-12,Brisbane Bears,West Coast Eagles,94.4,-19.0,8.0,14.486363636363636,1.4722222222222223
1994-06-19_Brisbane Bears_vs_Essendon Bombers,1994-06-19,Brisbane Bears,Essendon Bombers,86.2,-18.6,7.0,15.35,1.4166666666666665
1994-06-26_Brisbane Bears_vs_Collingwood Magpies,1994-06-26,Brisbane Bears,Collingwood Magpies,99.2,-4.6,7.0,15.711111111111112,1.476190476190476
1994-07-02_Brisbane Bears_vs_carlton blues,1994-07-02,Brisbane Bears,carlton blues,110.0,24.0,6.0,,
1994-07-10_Brisbane Bears_vs_Sydney Swans,1994-07-10,Brisbane Bears,Sydney Swans,95.2,-1.0,8.0,13.975,1.4642857142857142
1994-07-17_Brisbane Bears_vs_Richmond Tigers,1994-07-17,Brisbane Bears,Richmond Tigers,97.0,-1.0,7.0,16.33888888888889,1.5119047619047616
1994-07-24_Brisbane Bears_vs_Fitzroy Lions,1994-07-24,Brisbane Bears,Fitzroy Lions,100.0,-2.0,7.0,15.159090909090908,1.125
1994-07-30_Brisbane Bears_vs_St Kilda Saints,1994-07-30,Brisbane Bears,St Kilda Saints,90.2,-7.2,6.0,16.29,1.1481481481481481
1994-08-07_Brisbane Bears_vs_Melbourne Demons,1994-08-07,Brisbane Bears,Melbourne Demons,77.0,-14.0,8.0,16.15,1.1481481481481481
1994-08-14_Adelaide Crows_vs_Brisbane Bears,1994-08-14,Brisbane Bears,Adelaide Crows,84.6,2.6,7.0,14.086363636363636,1.1666666666666667
1994-08-21_Brisbane Bears_vs_Western Bulldogs,1994-08-21,Brisbane Bears,Western Bulldogs,74.8,-3.0,7.0,15.415000000000001,1.2708333333333333
1994-08-28_Brisbane Bears_vs_Hawthorn Hawks,1994-08-28,Brisbane Bears,Hawthorn Hawks,75.6,-2.2,7.0,13.776923076923076,1.2916666666666667
1995-04-01_Brisbane Bears_vs_Hawthorn Hawks,1995-04-01,Brisbane Bears,Hawthorn Hawks,80.8,-5.8,216.0,13.015151515151514,1.6
1995-04-09_Adelaide Crows_vs_Brisbane Bears,1995-04-09,Brisbane Bears,Adelaide Crows,83.8,-19.2,8.0,13.502564102564103,1.393939393939394
1995-04-16_Brisbane Bears_vs_Sydney Swans,1995-04-16,Brisbane Bears,Sydney Swans,92.2,-10.8,7.0,14.134615384615385,1.4166666666666667
1995-04-23_Brisbane Bears_vs_Carlton Blues,1995-04-23,Brisbane Bears,Carlton Blues,95.8,-9.2,7.0,14.541666666666666,1.325
1995-04-29_Brisbane Bears_vs_Richmond Tigers,1995-04-29,Brisbane Bears,Richmond Tigers,94.6,-14.6,6.0,15.549999999999999,1.2166666666666666
1995-05-07_Brisbane Bears_vs_Essendon Bombers,1995-05-07,Brisbane Bears,Essendon Bombers,95.6,-16.4,8.0,14.080769230769231,1.3055555555555556
1995-05-14_Brisbane Bears_vs_Melbourne Demons,1995-05-14,Brisbane Bears,Melbourne Demons,101.6,-10.6,7.0,15.837777777777777,1.424242424242424
1995-05-21_Brisbane Bears_vs_St Kilda Saints,1995-05-21,Brisbane Bears,St Kilda Saints,91.4,-17.4,7.0,14.493333333333334,1.303030303030303
1995-05-28_Brisbane Bears_vs_Fremantle Dockers,1995-05-28,Brisbane Bears,Fremantle Dockers,93.6,-14.2,7.0,15.011538461538462,1.5033333333333334
1995-06-04_Brisbane Bears_vs_West Coast Eagles,1995-06-04,Brisbane Bears,West Coast Eagles,88.0,-20.0,7.0,14.12857142857143,1.462121212121212
1995-06-11_Brisbane Bears_vs_Fitzroy Lions,1995-06-11,Brisbane Bears,Fitzroy Lions,82.2,-25.0,7.0,13.842708333333334,1.611111111111111
1995-06-25_Brisbane Bears_vs_North Melbourne Kangaroos,1995-06-25,Brisbane Bears,North Melbourne Kangaroos,88.6,-7.8,14.0,13.970833333333333,1.8194444444444444
1995-07-01_Brisbane Bears_vs_Western Bulldogs,1995-07-01,Brisbane Bears,Western Bulldogs,91.4,-15.2,6.0,14.925,1.9722222222222223
1995-07-08_Brisbane Bears_vs_Geelong Cats,1995-07-08,Brisbane Bears,Geelong Cats,79.0,-22.6,7.0,16.196875000000002,1.6666666666666665
1995-07-16_Brisbane Bears_vs_Collingwood Magpies,1995-07-16,Brisbane Bears,Collingwood Magpies,87.8,-12.0,8.0,15.375,1.6538461538461537
1995-07-23_Brisbane Bears_vs_Hawthorn Hawks,1995-07-23,Brisbane Bears,Hawthorn Hawks,90.4,-12.8,7.0,15.633333333333333,1.7291666666666667
1995-07-30_Adelaide Crows_vs_Brisbane Bears,1995-07-30,Brisbane Bears,Adelaide Crows,84.8,-23.0,7.0,14.740625,1.419230769230769
1995-08-06_Brisbane Bears_vs_Sydney Swans,1995-08-06,Brisbane Bears,Sydney Swans,82.2,-8.2,7.0,13.60625,1.2192307692307691
1995-08-13_Brisbane Bears_vs_Carlton Blues,1995-08-13,Brisbane Bears,Carlton Blues,96.8,-2.0,7.0,14.55625,1.3694444444444445
1995-08-20_Brisbane Bears_vs_Richmond Tigers,1995-08-20,Brisbane Bears,Richmond Tigers,91.4,-2.2,7.0,15.086666666666668,1.4694444444444443
1995-08-26_Brisbane Bears_vs_Essendon Bombers,1995-08-26,Brisbane Bears,Essendon Bombers,107.4,23.0,6.0,15.313541666666667,1.7363636363636366
1995-09-01_Brisbane Bears_vs_melbourne demons,1995-09-01,Brisbane Bears,melbourne demons,109.8,28.0,6.0,,
1995-09-10_Brisbane Bears_vs_Carlton Blues,1995-09-10,Brisbane Bears,Carlton Blues,116.6,26.2,9.0,15.715625,1.765
1996-03-30_Brisbane Bears_vs_Western Bulldogs,1996-03-30,Brisbane Bears,Western Bulldogs,106.8,20.6,202.0,15.490625,1.7972222222222223
1996-04-06_Brisbane Bears_vs_West Coast Eagles,1996-04-06,Brisbane Bears,West Coast Eagles,120.8,40.8,7.0,14.394117647058822,1.8388888888888888
1996-04-13_Brisbane Bears_vs_Richmond Tigers,1996-04-13,Brisbane Bears,Richmond Tigers,109.4,30.6,7.0,14.364912280701754,1.6607142857142858
1996-04-19_Brisbane Bears_vs_North Melbourne Kangaroos,1996-04-19,Brisbane Bears,North Melbourne Kangaroos,104.2,20.6,6.0,13.784210526315789,1.6077777777777778
1996-04-28_Brisbane Bears_vs_Fitzroy Lions,1996-04-28,Brisbane Bears,Fitzroy Lions,107.2,22.4,9.0,14.416666666666666,1.5166666666666666
1996-05-05_Brisbane Bears_vs_Fremantle Dockers,1996-05-05,Brisbane Bears,Fremantle Dockers,123.4,46.8,7.0,15.478703703703705,1.66
1996-05-11_Brisbane Bears_vs_Hawthorn Hawks,1996-05-11,Brisbane Bears,Hawthorn Hawks,117.2,34.4,6.0,14.571052631578949,1.823076923076923
1996-05-17_Brisbane Bears_vs_Collingwood Magpies,1996-05-17,Brisbane Bears,Collingwood Magpies,117.4,41.8,6.0,14.179166666666665,1.698888888888889
1996-05-26_Brisbane Bears_vs_Sydney Swans,1996-05-26,Brisbane Bears,Sydney Swans,121.0,47.4,9.0,15.22962962962963,1.711904761904762
1996-06-08_Brisbane Bears_vs_Geelong Cats,1996-06-08,Brisbane Bears,Geelong Cats,110.8,29.8,13.0,14.700000000000001,1.4333333333333333
1996-06-15_Brisbane Bears_vs_Carlton Blues,1996-06-15,Brisbane Bears,Carlton Blues,98.8,8.0,7.0,14.247222222222222,1.5583333333333333
1996-06-22_Brisbane Bears_vs_Melbourne Demons,1996-06-22,Brisbane Bears,Melbourne Demons,84.4,-1.8,7.0,13.866666666666667,1.4954545454545454
1996-06-29_Brisbane Bears_vs_st kilda saints,1996-06-29,Brisbane Bears,st kilda saints,88.2,1.0,7.0,,
1996-07-06_Adelaide Crows_vs_Brisbane Bears,1996-07-06,Brisbane Bears,Adelaide Crows,76.6,-10.2,7.0,14.377777777777778,1.5025641025641028
1996-07-14_Brisbane Bears_vs_Essendon Bombers,1996-07-14,Brisbane Bears,Essendon Bombers,80.6,-0.2,8.0,15.023529411764706,1.4696969696969697
1996-07-20_Brisbane Bears_vs_Western Bulldogs,1996-07-20,Brisbane Bears,Western Bulldogs,81.6,6.8,6.0,14.658823529411764,1.555128205128205
1996-07-27_Brisbane Bears_vs_West Coast Eagles,1996-07-27,Brisbane Bears,West Coast Eagles,81.2,14.4,7.0,14.322222222222223,1.641025641025641
1996-08-04_Brisbane Bears_vs_Richmond Tigers,1996-08-04,Brisbane Bears,Richmond Tigers,89.2,8.4,8.0,14.563888888888888,1.8181818181818181
1996-08-11_Brisbane Bears_vs_North Melbourne Kangaroos,1996-08-11,Brisbane Bears,North Melbourne Kangaroos,93.2,21.0,7.0,14.123529411764705,1.675
1996-08-17_Brisbane Bears_vs_Fitzroy Lions,1996-08-17,Brisbane Bears,Fitzroy Lions,89.8,26.2,6.0,14.667543859649124,1.7461538461538462
1996-08-24_Brisbane Bears_vs_Fremantle Dockers,1996-08-24,Brisbane Bears,Fremantle Dockers,106.6,36.6,7.0,15.270588235294118,2.0893939393939394
1996-08-31_Brisbane Bears_vs_Collingwood Magpies,1996-08-31,Brisbane Bears,Collingwood Magpies,113.6,34.0,7.0,15.451960784313727,1.9787878787878788
1996-09-06_Brisbane Bears_vs_Essendon Bombers,1996-09-06,Brisbane Bears,Essendon Bombers,91.2,14.8,6.0,15.033333333333333,1.686904761904762
1996-09-14_Brisbane Bears_vs_carlton blues,1996-09-14,Brisbane Bears,carlton blues,97.4,11.6,8.0,,
1996-09-21_Brisbane Bears_vs_North Melbourne Kangaroos,1996-09-21,Brisbane Bears,North Melbourne Kangaroos,116.0,27.4,7.0,14.094444444444445,1.8384615384615384
1997-03-30_Adelaide Crows_vs_Brisbane Lions,1997-03-30,Brisbane Lions,Adelaide Crows,0.0,0.0,0.0,14.321052631578949,1.619047619047619
1997-04-06_Brisbane Lions_vs_St Kilda Saints,1997-04-06,Brisbane Lions,St Kilda Saints,96.0,-36.0,7.0,14.894444444444446,1.6041666666666667
1997-04-13_Brisbane Lions_vs_Hawthorn Hawks,1997-04-13,Brisbane Lions,Hawthorn Hawks,125.0,30.5,7.0,14.369444444444444,2.2547619047619047
1997-04-20_Brisbane Lions_vs_North Melbourne Kangaroos,1997-04-20,Brisbane Lions,North Melbourne Kangaroos,108.33333333333333,16.333333333333332,7.0,13.793859649122806,2.132142857142857
1997-04-27_Brisbane Lions_vs_Port Adelaide Power,1997-04-27,Brisbane Lions,Port Adelaide Power,108.5,18.75,7.0,13.797222222222222,1.8095238095238098
1997-05-03_Brisbane Lions_vs_Essendon Bombers,1997-05-03,Brisbane Lions,Essendon Bombers,101.0,14.6,6.0,14.279166666666665,1.9270833333333333
1997-05-11_Brisbane Lions_vs_West Coast Eagles,1997-05-11,Brisbane Lions,West Coast Eagles,96.0,15.6,8.0,14.39313725490196,1.659722222222222
1997-05-18_Brisbane Lions_vs_Fremantle Dockers,1997-05-18,Brisbane Lions,Fremantle Dockers,77.2,-19.6,7.0,14.139473684210529,1.6948717948717946
1997-05-25_Brisbane Lions_vs_Geelong Cats,1997-05-25,Brisbane Lions,Geelong Cats,80.8,-18.2,7.0,13.782499999999999,1.6233333333333335
1997-06-01_Brisbane Lions_vs_Sydney Swans,1997-06-01,Brisbane Lions,Sydney Swans,84.2,-17.8,7.0,13.627192982456142,1.748888888888889
1997-06-09_Brisbane Lions_vs_Carlton Blues,1997-06-09,Brisbane Lions,Carlton Blues,88.4,-16.8,8.0,13.563157894736841,1.6347222222222222
1997-06-15_Brisbane Lions_vs_Melbourne Demons,1997-06-15,Brisbane Lions,Melbourne Demons,86.8,-14.8,6.0,14.68157894736842,1.730392156862745
1997-06-28_Brisbane Lions_vs_collingwood magpies,1997-06-28,Brisbane Lions,collingwood magpies,101.8,18.0,13.0,,
1997-07-06_Brisbane Lions_vs_Richmond Tigers,1997-07-06,Brisbane Lions,Richmond Tigers,100.8,22.0,8.0,15.141666666666666,1.8970588235294117
1997-07-12_Brisbane Lions_vs_western bulldogs,1997-07-12,Brisbane Lions,western bulldogs,89.2,20.0,6.0,,
1997-07-18_Brisbane Lions_vs_adelaide crows,1997-07-18,Brisbane Lions,adelaide crows,98.2,32.2,6.0,,
1997-07-27_Brisbane Lions_vs_st kilda saints,1997-07-27,Brisbane Lions,st kilda saints,109.2,42.6,9.0,,
1997-08-02_Brisbane Lions_vs_Hawthorn Hawks,1997-08-02,Brisbane Lions,Hawthorn Hawks,91.0,16.0,6.0,14.0,1.7916666666666665
1997-08-08_Brisbane Lions_vs_North Melbourne Kangaroos,1997-08-08,Brisbane Lions,North Melbourne Kangaroos,101.6,27.0,6.0,13.978947368421053,1.8076923076923077
1997-08-16_Brisbane Lions_vs_port adelaide power,1997-08-16,Brisbane Lions,port adelaide power,99.8,12.0,8.0,,
1997-08-23_Brisbane Lions_vs_essendon bombers,1997-08-23,Brisbane Lions,essendon bombers,91.0,-0.8,7.0,,
1997-08-29_Brisbane Lions_vs_west coast eagles,1997-08-29,Brisbane Lions,west coast eagles,87.8,-7.8,6.0,,
1997-09-07_Brisbane Lions_vs_St Kilda Saints,1997-09-07,Brisbane Lions,St Kilda Saints,95.2,-6.0,9.0,13.778947368421052,1.5122222222222221
